date,temp_avg,temp_max,temp_min,precip,wind,humidity,year,month,heavy_rain,dry_day,heat_stress,high_wind,dry_spell
2014-10-28,21.73,27.67,16.01,2.99,1.79,64.17,2014,10,0,0,0,0,0
2014-10-29,21.05,26.36,17.02,8.44,1.33,71.8,2014,10,0,0,0,0,0
2014-10-30,20.92,26.55,16.97,3.64,2.13,69.93,2014,10,0,0,0,0,0
2014-10-31,20.92,26.34,16.21,1.02,1.53,66.88,2014,10,0,0,0,0,0
2014-11-01,21.98,28.92,15.44,0.74,2.48,61.69,2014,11,0,1,0,0,0
2014-11-02,20.92,27.3,15.32,15.91,1.44,69.09,2014,11,0,0,0,0,0
2014-11-03,20.88,27.27,15.66,6.42,1.9,68.56,2014,11,0,0,0,0,0
2014-11-04,21.11,27.42,15.82,0.38,1.7,66.28,2014,11,0,1,0,0,0
2014-11-05,21.41,28.35,15.44,0.44,2.29,65.78,2014,11,0,1,0,0,0
2014-11-06,21.46,27.46,15.97,1.56,1.88,65.09,2014,11,0,0,0,0,0
2014-11-07,21.14,27.31,15.88,1.14,1.73,67.61,2014,11,0,0,0,0,0
2014-11-08,21.73,28.09,16.37,0.59,1.95,62.19,2014,11,0,1,0,0,0
2014-11-09,22.21,28.14,16.37,0.94,1.87,61.61,2014,11,0,1,0,0,0
2014-11-10,22.27,29.19,16.7,0.42,2.25,61.69,2014,11,0,1,0,0,0
2014-11-11,21.2,27.88,16.34,0.39,1.72,67.24,2014,11,0,1,0,0,0
2014-11-12,20.78,26.12,16.54,4.53,1.28,69.28,2014,11,0,0,0,0,0
2014-11-13,20.11,25.21,16.89,1.77,0.94,73.71,2014,11,0,0,0,0,0
2014-11-14,19.33,23.0,16.87,0.57,0.98,74.9,2014,11,0,1,0,0,0
2014-11-15,19.49,24.74,15.99,3.38,1.67,72.25,2014,11,0,0,0,0,0
2014-11-16,19.31,24.45,16.07,11.47,1.8,79.6,2014,11,0,0,0,0,0
2014-11-17,19.07,23.17,16.0,3.85,1.22,80.48,2014,11,0,0,0,0,0
2014-11-18,21.3,27.51,16.51,0.33,1.7,67.4,2014,11,0,1,0,0,0
2014-11-19,21.0,27.64,14.95,0.71,2.14,68.68,2014,11,0,1,0,0,0
2014-11-20,18.57,21.32,16.22,7.6,1.98,85.73,2014,11,0,0,0,0,0
2014-11-21,18.28,21.63,15.75,6.95,1.32,84.7,2014,11,0,0,0,0,0
2014-11-22,20.23,25.83,16.31,3.93,0.81,75.95,2014,11,0,0,0,0,0
2014-11-23,20.37,25.95,15.9,3.42,1.58,76.45,2014,11,0,0,0,0,0
2014-11-24,19.75,24.33,16.09,6.78,1.1,79.46,2014,11,0,0,0,0,0
2014-11-25,20.79,27.04,15.75,5.93,1.91,71.81,2014,11,0,0,0,0,0
2014-11-26,19.37,24.12,16.06,6.41,1.45,80.72,2014,11,0,0,0,0,0
2014-11-27,19.43,24.13,16.1,12.72,1.82,80.89,2014,11,0,0,0,0,0
2014-11-28,20.11,25.44,16.37,9.21,1.49,78.05,2014,11,0,0,0,0,0
2014-11-29,19.36,23.78,16.47,13.66,1.26,80.61,2014,11,0,0,0,0,0
2014-11-30,18.79,23.65,15.68,6.49,2.41,80.78,2014,11,0,0,0,0,0
2014-12-01,18.64,24.03,14.96,1.64,1.94,75.38,2014,12,0,0,0,0,0
2014-12-02,20.1,25.99,15.45,3.75,1.65,73.16,2014,12,0,0,0,0,0
2014-12-03,19.62,24.54,16.09,1.47,1.97,75.64,2014,12,0,0,0,0,0
2014-12-04,20.05,26.88,13.81,0.05,2.72,67.05,2014,12,0,1,0,0,0
2014-12-05,20.42,27.56,12.76,0.26,2.59,61.98,2014,12,0,1,0,0,0
2014-12-06,21.0,26.7,15.01,5.1,1.58,66.27,2014,12,0,0,0,0,0
2014-12-07,19.93,24.31,16.91,3.21,1.46,74.18,2014,12,0,0,0,0,0
2014-12-08,20.78,25.77,15.92,0.61,1.88,67.66,2014,12,0,1,0,0,0
2014-12-09,20.67,26.29,16.69,0.84,1.61,71.12,2014,12,0,1,0,0,0
2014-12-10,21.36,28.31,15.59,0.11,1.81,66.33,2014,12,0,1,0,0,0
2014-12-11,21.04,27.29,15.55,1.67,1.59,66.03,2014,12,0,0,0,0,0
2014-12-12,20.33,26.12,15.29,0.25,1.85,66.19,2014,12,0,1,0,0,0
2014-12-13,21.31,28.07,14.17,0.13,2.16,59.68,2014,12,0,1,0,0,0
2014-12-14,21.49,27.25,15.8,0.58,1.47,62.43,2014,12,0,1,0,0,0
2014-12-15,21.49,27.42,16.58,2.28,1.79,66.21,2014,12,0,0,0,0,0
2014-12-16,21.76,27.92,17.19,2.48,1.72,65.26,2014,12,0,0,0,0,0
2014-12-17,20.88,26.16,17.54,1.71,1.65,67.27,2014,12,0,0,0,0,0
2014-12-18,20.73,25.93,15.87,5.64,1.42,68.36,2014,12,0,0,0,0,0
2014-12-19,20.2,24.66,17.06,3.15,1.62,74.07,2014,12,0,0,0,0,0
2014-12-20,20.66,25.75,16.39,3.32,1.84,68.62,2014,12,0,0,0,0,0
2014-12-21,20.16,25.03,15.83,3.64,1.75,70.21,2014,12,0,0,0,0,0
2014-12-22,20.3,25.1,16.6,5.8,1.46,71.83,2014,12,0,0,0,0,0
2014-12-23,20.23,24.06,16.52,5.58,1.47,74.98,2014,12,0,0,0,0,0
2014-12-24,20.44,24.63,17.26,11.31,1.3,74.15,2014,12,0,0,0,0,0
2014-12-25,19.88,24.35,16.36,10.55,1.61,75.85,2014,12,0,0,0,0,0
2014-12-26,20.19,25.54,16.58,4.66,1.62,73.6,2014,12,0,0,0,0,0
2014-12-27,19.61,23.48,16.74,6.93,1.04,77.64,2014,12,0,0,0,0,0
2014-12-28,20.71,26.74,14.39,0.1,2.22,62.44,2014,12,0,1,0,0,0
2014-12-29,20.45,26.51,14.47,0.09,2.26,64.82,2014,12,0,1,0,0,0
2014-12-30,20.27,26.37,14.83,0.15,2.12,64.6,2014,12,0,1,0,0,0
2014-12-31,20.05,26.97,13.25,0.0,2.01,59.31,2014,12,0,1,0,0,0
2015-01-01,19.97,27.14,13.39,0.01,2.13,50.44,2015,1,0,1,0,0,0
2015-01-02,20.11,28.41,12.22,0.0,2.01,45.14,2015,1,0,1,0,0,0
2015-01-03,20.76,28.77,12.43,0.35,2.21,43.93,2015,1,0,1,0,0,1
2015-01-04,20.76,27.81,14.06,1.02,1.86,48.82,2015,1,0,0,0,0,0
2015-01-05,20.31,26.96,13.07,2.05,1.84,50.23,2015,1,0,0,0,0,0
2015-01-06,20.46,25.69,15.58,0.08,1.56,56.29,2015,1,0,1,0,0,0
2015-01-07,20.09,25.75,15.04,0.16,1.7,62.91,2015,1,0,1,0,0,0
2015-01-08,21.14,27.36,15.59,0.06,1.45,60.52,2015,1,0,1,0,0,0
2015-01-09,21.38,27.29,16.1,0.26,1.63,61.7,2015,1,0,1,0,0,0
2015-01-10,20.86,25.54,16.59,1.34,1.87,63.44,2015,1,0,0,0,0,0
2015-01-11,20.06,24.53,16.48,0.1,1.72,66.06,2015,1,0,1,0,0,0
2015-01-12,21.41,27.32,15.59,0.26,1.94,59.59,2015,1,0,1,0,0,0
2015-01-13,21.88,28.59,16.19,0.05,2.25,55.73,2015,1,0,1,0,0,0
2015-01-14,20.93,28.49,14.56,0.0,3.61,47.22,2015,1,0,1,0,0,0
2015-01-15,20.96,29.48,13.35,0.0,2.8,38.21,2015,1,0,1,0,0,0
2015-01-16,20.87,27.86,14.3,0.0,2.02,45.89,2015,1,0,1,0,0,0
2015-01-17,20.88,28.43,14.45,0.0,1.74,47.22,2015,1,0,1,0,0,1
2015-01-18,20.46,27.61,13.66,0.0,2.09,47.07,2015,1,0,1,0,0,1
2015-01-19,20.61,26.08,15.32,0.01,1.85,52.93,2015,1,0,1,0,0,1
2015-01-20,20.64,25.6,16.37,0.91,1.54,60.2,2015,1,0,1,0,0,1
2015-01-21,21.73,28.27,16.28,1.0,1.75,62.37,2015,1,0,0,0,0,0
2015-01-22,22.46,29.52,16.16,0.47,1.86,59.83,2015,1,0,1,0,0,0
2015-01-23,23.11,31.0,15.76,0.41,2.5,54.93,2015,1,0,1,0,0,0
2015-01-24,22.73,29.9,16.32,0.04,2.33,53.59,2015,1,0,1,0,0,0
2015-01-25,22.25,30.14,14.9,0.02,2.94,48.19,2015,1,0,1,0,0,0
2015-01-26,21.97,29.89,14.53,0.0,2.53,44.9,2015,1,0,1,0,0,0
2015-01-27,22.27,29.83,14.45,0.01,2.31,48.07,2015,1,0,1,0,0,0
2015-01-28,23.06,29.81,17.2,0.09,2.04,46.45,2015,1,0,1,0,0,1
2015-01-29,22.21,30.33,14.26,0.0,2.35,41.03,2015,1,0,1,0,0,1
2015-01-30,22.3,30.36,14.99,0.0,2.86,41.61,2015,1,0,1,0,0,1
2015-01-31,22.74,31.29,14.35,0.0,2.62,38.81,2015,1,0,1,0,0,1
2015-02-01,23.93,30.78,16.78,0.03,1.67,42.68,2015,2,0,1,0,0,1
2015-02-02,24.8,32.15,17.75,0.02,2.22,41.81,2015,2,0,1,1,0,1
2015-02-03,24.73,31.96,17.41,0.17,2.42,41.25,2015,2,0,1,0,0,1
2015-02-04,24.64,31.57,17.9,0.23,2.7,45.05,2015,2,0,1,0,0,1
2015-02-05,24.7,32.15,18.06,0.04,2.67,43.38,2015,2,0,1,1,0,1
2015-02-06,24.65,31.66,17.29,0.01,2.42,43.95,2015,2,0,1,0,0,1
2015-02-07,24.98,32.91,17.39,0.0,3.06,41.56,2015,2,0,1,1,0,1
2015-02-08,24.59,32.25,17.81,0.0,2.32,38.51,2015,2,0,1,1,0,1
2015-02-09,24.57,32.37,18.7,0.0,1.9,39.67,2015,2,0,1,1,0,1
2015-02-10,23.87,32.4,15.67,0.03,2.66,37.12,2015,2,0,1,1,0,1
2015-02-11,23.96,32.69,15.81,0.01,2.51,39.15,2015,2,0,1,1,0,1
2015-02-12,24.08,31.09,16.33,0.99,1.99,39.61,2015,2,0,1,0,0,1
2015-02-13,24.52,31.88,17.11,0.51,2.21,42.69,2015,2,0,1,0,0,1
2015-02-14,23.06,27.97,18.85,0.16,2.22,50.55,2015,2,0,1,0,0,1
2015-02-15,21.51,26.46,18.31,2.27,2.78,63.54,2015,2,0,0,0,0,0
2015-02-16,20.56,26.36,16.16,3.64,2.81,64.51,2015,2,0,0,0,0,0
2015-02-17,18.67,21.53,16.89,19.7,1.33,80.72,2015,2,0,0,0,0,0
2015-02-18,21.43,28.17,15.85,4.67,1.73,65.73,2015,2,0,0,0,0,0
2015-02-19,22.51,29.8,15.41,1.07,2.35,59.52,2015,2,0,0,0,0,0
2015-02-20,23.29,29.22,18.33,0.73,1.5,60.71,2015,2,0,1,0,0,0
2015-02-21,23.31,29.09,17.75,0.14,1.6,56.34,2015,2,0,1,0,0,0
2015-02-22,23.84,31.7,15.85,0.04,2.09,50.16,2015,2,0,1,0,0,0
2015-02-23,23.81,30.76,16.35,0.01,2.03,48.95,2015,2,0,1,0,0,0
2015-02-24,23.69,29.87,17.57,0.21,2.05,52.36,2015,2,0,1,0,0,0
2015-02-25,23.08,28.44,18.19,1.57,1.52,56.95,2015,2,0,0,0,0,0
2015-02-26,23.09,30.87,16.38,0.86,2.11,52.39,2015,2,0,1,0,0,0
2015-02-27,23.39,31.4,15.41,0.33,2.0,46.81,2015,2,0,1,0,0,0
2015-02-28,23.73,31.72,16.58,0.18,2.87,44.44,2015,2,0,1,0,0,0
2015-03-01,23.11,30.79,16.1,0.44,2.84,46.26,2015,3,0,1,0,0,0
2015-03-02,23.49,31.62,17.04,0.06,2.67,42.07,2015,3,0,1,0,0,0
2015-03-03,23.58,32.67,15.03,0.0,2.81,34.47,2015,3,0,1,1,0,0
2015-03-04,23.67,31.77,15.9,0.0,3.56,34.28,2015,3,0,1,0,0,1
2015-03-05,23.49,32.08,15.36,0.0,2.82,33.96,2015,3,0,1,1,0,1
2015-03-06,23.97,32.36,16.32,0.01,2.34,33.61,2015,3,0,1,1,0,1
2015-03-07,24.09,32.75,16.04,0.0,2.71,30.25,2015,3,0,1,1,0,1
2015-03-08,24.06,32.79,15.6,0.0,3.47,30.88,2015,3,0,1,1,0,1
2015-03-09,24.52,33.87,15.82,0.0,3.67,28.75,2015,3,0,1,1,0,1
2015-03-10,24.49,33.97,15.38,0.0,4.1,30.26,2015,3,0,1,1,0,1
2015-03-11,24.34,33.0,15.71,0.0,3.17,28.62,2015,3,0,1,1,0,1
2015-03-12,25.08,33.35,17.07,0.0,2.82,35.22,2015,3,0,1,1,0,1
2015-03-13,25.43,33.55,17.0,0.07,3.34,36.31,2015,3,0,1,1,0,1
2015-03-14,25.29,33.42,17.43,0.03,4.22,37.78,2015,3,0,1,1,0,1
2015-03-15,24.92,34.25,14.78,0.01,4.25,31.65,2015,3,0,1,1,0,1
2015-03-16,25.67,33.95,17.07,0.0,4.41,33.87,2015,3,0,1,1,0,1
2015-03-17,26.21,34.47,17.55,0.24,3.06,37.95,2015,3,0,1,1,0,1
2015-03-18,26.55,34.75,19.04,0.19,3.02,37.64,2015,3,0,1,1,0,1
2015-03-19,26.19,34.29,18.41,0.28,2.57,38.57,2015,3,0,1,1,0,1
2015-03-20,25.22,33.65,17.54,1.37,2.29,38.01,2015,3,0,0,1,0,0
2015-03-21,24.9,32.47,19.15,3.75,1.82,50.79,2015,3,0,0,1,0,0
2015-03-22,24.8,31.28,19.1,0.95,2.06,50.43,2015,3,0,1,0,0,0
2015-03-23,23.81,31.79,18.96,6.13,2.25,57.41,2015,3,0,0,0,0,0
2015-03-24,23.11,30.21,17.31,3.3,2.5,60.31,2015,3,0,0,0,0,0
2015-03-25,22.6,29.51,18.06,6.3,1.54,65.21,2015,3,0,0,0,0,0
2015-03-26,21.29,26.22,17.88,12.15,2.16,70.0,2015,3,0,0,0,0,0
2015-03-27,22.39,29.48,15.97,3.49,2.18,63.4,2015,3,0,0,0,0,0
2015-03-28,22.29,28.26,17.36,5.46,2.02,65.9,2015,3,0,0,0,0,0
2015-03-29,19.61,23.01,17.8,8.73,1.68,80.24,2015,3,0,0,0,0,0
2015-03-30,20.66,25.8,16.48,3.77,1.87,75.24,2015,3,0,0,0,0,0
2015-03-31,19.25,21.94,17.29,18.46,1.67,82.51,2015,3,0,0,0,0,0
2015-04-01,19.41,22.4,16.7,24.42,1.31,77.07,2015,4,0,0,0,0,0
2015-04-02,21.6,26.53,16.72,1.65,1.27,70.26,2015,4,0,0,0,0,0
2015-04-03,20.36,25.48,17.26,16.31,1.49,79.56,2015,4,0,0,0,0,0
2015-04-04,17.74,19.57,15.1,67.81,2.83,90.66,2015,4,1,0,0,0,0
2015-04-05,19.09,23.63,14.42,15.99,1.64,78.25,2015,4,0,0,0,0,0
2015-04-06,19.84,23.63,16.64,2.08,1.21,81.02,2015,4,0,0,0,0,0
2015-04-07,18.36,21.34,15.7,7.45,1.59,88.32,2015,4,0,0,0,0,0
2015-04-08,19.68,24.77,15.25,10.2,1.1,80.31,2015,4,0,0,0,0,0
2015-04-09,18.94,22.5,16.11,8.82,1.07,84.61,2015,4,0,0,0,0,0
2015-04-10,20.22,25.38,15.95,1.02,1.5,77.85,2015,4,0,0,0,0,0
2015-04-11,20.93,26.93,15.55,0.31,1.7,71.85,2015,4,0,1,0,0,0
2015-04-12,21.27,27.45,15.46,0.16,1.77,69.27,2015,4,0,1,0,0,0
2015-04-13,21.05,26.64,15.47,0.29,1.64,70.7,2015,4,0,1,0,0,0
2015-04-14,20.59,25.69,16.77,6.49,1.31,79.04,2015,4,0,0,0,0,0
2015-04-15,19.01,22.55,17.06,20.14,1.69,85.52,2015,4,0,0,0,0,0
2015-04-16,18.6,22.25,15.86,16.37,1.8,85.01,2015,4,0,0,0,0,0
2015-04-17,19.91,26.19,14.96,12.79,1.27,79.29,2015,4,0,0,0,0,0
2015-04-18,19.72,25.39,15.3,21.21,1.46,79.7,2015,4,0,0,0,0,0
2015-04-19,19.32,22.95,16.38,7.33,0.85,81.65,2015,4,0,0,0,0,0
2015-04-20,20.39,25.1,16.65,27.78,1.14,77.65,2015,4,0,0,0,0,0
2015-04-21,20.62,25.81,17.09,15.1,1.29,76.71,2015,4,0,0,0,0,0
2015-04-22,19.58,24.6,15.36,11.52,1.3,76.64,2015,4,0,0,0,0,0
2015-04-23,19.39,23.83,15.2,11.15,1.35,78.47,2015,4,0,0,0,0,0
2015-04-24,20.45,25.36,16.42,8.06,1.45,76.17,2015,4,0,0,0,0,0
2015-04-25,21.11,27.04,15.03,3.95,1.92,70.95,2015,4,0,0,0,0,0
2015-04-26,19.75,24.99,15.78,40.33,2.85,81.8,2015,4,0,0,0,0,0
2015-04-27,17.61,19.91,15.42,24.17,3.11,87.46,2015,4,0,0,0,0,0
2015-04-28,18.53,22.82,14.32,1.31,1.63,78.77,2015,4,0,0,0,0,0
2015-04-29,20.12,25.16,15.91,0.85,1.01,76.85,2015,4,0,1,0,0,0
2015-04-30,19.95,24.28,16.19,6.69,1.57,79.32,2015,4,0,0,0,0,0
2015-05-01,18.72,21.29,16.84,45.7,1.5,87.52,2015,5,0,0,0,0,0
2015-05-02,19.06,23.49,15.98,18.25,1.16,84.77,2015,5,0,0,0,0,0
2015-05-03,19.84,25.97,14.1,3.05,2.2,72.17,2015,5,0,0,0,0,0
2015-05-04,20.03,25.58,14.47,3.0,2.0,76.26,2015,5,0,0,0,0,0
2015-05-05,20.05,25.94,15.11,1.79,2.96,75.08,2015,5,0,0,0,0,0
2015-05-06,20.0,25.51,15.78,9.55,2.13,76.33,2015,5,0,0,0,0,0
2015-05-07,19.58,25.12,15.38,6.92,2.32,80.75,2015,5,0,0,0,0,0
2015-05-08,18.81,22.97,16.45,13.56,1.21,84.61,2015,5,0,0,0,0,0
2015-05-09,19.15,23.8,15.91,12.79,2.08,82.4,2015,5,0,0,0,0,0
2015-05-10,19.12,23.67,15.22,5.05,1.55,82.83,2015,5,0,0,0,0,0
2015-05-11,19.41,23.55,16.35,11.44,1.01,83.29,2015,5,0,0,0,0,0
2015-05-12,19.91,24.5,16.52,11.62,0.82,79.54,2015,5,0,0,0,0,0
2015-05-13,19.96,24.14,16.93,4.74,1.33,82.55,2015,5,0,0,0,0,0
2015-05-14,20.58,24.59,16.37,7.32,0.69,78.81,2015,5,0,0,0,0,0
2015-05-15,21.38,27.22,16.11,1.27,1.28,73.98,2015,5,0,0,0,0,0
2015-05-16,20.96,26.61,16.21,1.71,2.78,75.35,2015,5,0,0,0,0,0
2015-05-17,19.95,24.93,16.3,5.37,2.27,81.19,2015,5,0,0,0,0,0
2015-05-18,19.94,24.26,16.0,11.18,1.23,77.53,2015,5,0,0,0,0,0
2015-05-19,18.92,23.53,15.2,15.67,1.93,81.29,2015,5,0,0,0,0,0
2015-05-20,19.47,24.38,15.7,29.61,2.38,79.26,2015,5,0,0,0,0,0
2015-05-21,19.94,24.95,16.22,11.63,1.77,75.63,2015,5,0,0,0,0,0
2015-05-22,20.01,24.85,15.49,2.63,1.39,76.89,2015,5,0,0,0,0,0
2015-05-23,19.97,23.83,16.23,6.3,1.34,78.71,2015,5,0,0,0,0,0
2015-05-24,20.1,24.19,16.86,16.5,1.33,80.69,2015,5,0,0,0,0,0
2015-05-25,20.04,24.28,16.93,21.84,1.66,80.43,2015,5,0,0,0,0,0
2015-05-26,19.2,22.86,16.3,11.3,2.64,81.55,2015,5,0,0,0,0,0
2015-05-27,20.08,25.53,14.82,9.35,1.63,75.64,2015,5,0,0,0,0,0
2015-05-28,19.09,23.09,15.42,6.05,1.48,78.96,2015,5,0,0,0,0,0
2015-05-29,19.43,24.65,16.04,4.1,2.51,79.63,2015,5,0,0,0,0,0
2015-05-30,19.65,25.45,14.77,2.09,2.82,76.24,2015,5,0,0,0,0,0
2015-05-31,19.46,25.15,15.27,4.11,3.47,78.58,2015,5,0,0,0,0,0
2015-06-01,18.69,23.28,15.65,12.95,2.18,83.37,2015,6,0,0,0,0,0
2015-06-02,18.53,22.07,15.42,12.57,1.1,85.12,2015,6,0,0,0,0,0
2015-06-03,19.55,23.56,16.42,6.0,1.16,80.48,2015,6,0,0,0,0,0
2015-06-04,18.58,20.93,16.49,7.37,1.43,84.94,2015,6,0,0,0,0,0
2015-06-05,19.25,23.38,15.91,1.09,1.29,80.31,2015,6,0,0,0,0,0
2015-06-06,19.13,23.19,15.38,0.83,1.68,78.99,2015,6,0,1,0,0,0
2015-06-07,19.15,23.09,15.23,0.23,1.48,77.99,2015,6,0,1,0,0,0
2015-06-08,18.69,22.61,15.61,0.41,1.53,81.14,2015,6,0,1,0,0,0
2015-06-09,19.45,23.78,15.08,0.59,1.51,77.97,2015,6,0,1,0,0,0
2015-06-10,18.16,20.97,16.17,2.24,1.21,85.35,2015,6,0,0,0,0,0
2015-06-11,18.38,22.08,15.34,7.21,1.59,82.34,2015,6,0,0,0,0,0
2015-06-12,18.95,22.49,15.98,3.58,1.37,81.37,2015,6,0,0,0,0,0
2015-06-13,18.86,23.04,15.8,1.84,1.54,82.55,2015,6,0,0,0,0,0
2015-06-14,18.41,21.42,16.1,1.52,1.91,86.92,2015,6,0,0,0,0,0
2015-06-15,19.74,24.21,16.04,0.61,1.37,76.72,2015,6,0,1,0,0,0
2015-06-16,19.03,22.25,16.47,2.1,1.25,81.19,2015,6,0,0,0,0,0
2015-06-17,19.79,24.6,15.54,1.17,1.44,76.04,2015,6,0,0,0,0,0
2015-06-18,19.17,22.59,16.38,1.53,1.85,81.78,2015,6,0,0,0,0,0
2015-06-19,18.21,20.88,15.81,9.69,1.75,85.31,2015,6,0,0,0,0,0
2015-06-20,19.09,24.28,15.16,3.0,2.81,78.96,2015,6,0,0,0,0,0
2015-06-21,19.06,24.01,14.83,1.79,1.99,79.67,2015,6,0,0,0,0,0
2015-06-22,17.53,21.76,14.5,1.22,2.83,76.62,2015,6,0,0,0,0,0
2015-06-23,18.05,23.1,12.97,0.73,2.38,71.81,2015,6,0,1,0,0,0
2015-06-24,18.91,23.78,13.64,1.03,1.62,75.93,2015,6,0,0,0,0,0
2015-06-25,18.58,22.92,15.12,2.58,1.34,79.59,2015,6,0,0,0,0,0
2015-06-26,18.89,23.68,15.13,1.12,2.32,76.56,2015,6,0,0,0,0,0
2015-06-27,19.34,24.81,13.13,0.21,2.32,72.46,2015,6,0,1,0,0,0
2015-06-28,18.64,22.39,15.75,0.79,1.65,79.8,2015,6,0,1,0,0,0
2015-06-29,19.64,23.69,15.71,1.64,1.65,79.6,2015,6,0,0,0,0,0
2015-06-30,19.8,24.28,16.23,2.4,1.94,80.28,2015,6,0,0,0,0,0
2015-07-01,19.96,25.04,16.24,1.55,2.43,77.28,2015,7,0,0,0,0,0
2015-07-02,19.79,24.42,15.63,1.01,2.04,75.86,2015,7,0,0,0,0,0
2015-07-03,19.75,24.35,16.66,1.28,1.39,79.69,2015,7,0,0,0,0,0
2015-07-04,19.84,24.87,15.48,0.25,1.76,73.01,2015,7,0,1,0,0,0
2015-07-05,19.04,26.12,13.18,0.01,3.29,64.59,2015,7,0,1,0,0,0
2015-07-06,18.71,25.72,12.69,0.15,4.27,67.49,2015,7,0,1,0,0,0
2015-07-07,19.06,25.49,14.36,0.54,4.01,70.0,2015,7,0,1,0,0,0
2015-07-08,19.64,25.65,13.75,1.17,2.6,72.07,2015,7,0,0,0,0,0
2015-07-09,20.27,25.37,15.29,0.88,2.06,74.79,2015,7,0,1,0,0,0
2015-07-10,20.41,25.93,15.04,0.02,2.69,68.77,2015,7,0,1,0,0,0
2015-07-11,19.69,26.24,13.57,0.0,2.81,65.22,2015,7,0,1,0,0,0
2015-07-12,19.1,24.58,13.12,0.0,2.63,66.62,2015,7,0,1,0,0,0
2015-07-13,19.42,24.38,14.99,0.0,2.08,74.5,2015,7,0,1,0,0,0
2015-07-14,20.12,25.18,14.71,0.0,1.92,67.38,2015,7,0,1,0,0,0
2015-07-15,19.51,24.63,14.37,0.55,2.76,67.13,2015,7,0,1,0,0,1
2015-07-16,19.3,24.49,13.83,0.8,2.4,69.35,2015,7,0,1,0,0,1
2015-07-17,19.86,24.22,16.37,1.46,1.25,73.48,2015,7,0,0,0,0,0
2015-07-18,20.31,25.25,15.01,0.91,1.62,71.93,2015,7,0,1,0,0,0
2015-07-19,19.8,24.16,15.79,1.73,1.9,73.82,2015,7,0,0,0,0,0
2015-07-20,19.66,24.61,15.53,0.58,2.01,72.39,2015,7,0,1,0,0,0
2015-07-21,19.39,23.67,14.54,0.98,1.72,72.57,2015,7,0,1,0,0,0
2015-07-22,18.03,21.53,15.55,4.5,2.36,78.26,2015,7,0,0,0,0,0
2015-07-23,19.41,24.14,14.77,0.85,2.08,70.63,2015,7,0,1,0,0,0
2015-07-24,19.28,23.68,15.86,1.54,1.1,78.07,2015,7,0,0,0,0,0
2015-07-25,19.42,23.4,15.72,3.27,1.73,77.44,2015,7,0,0,0,0,0
2015-07-26,19.12,23.04,16.12,4.16,1.44,77.34,2015,7,0,0,0,0,0
2015-07-27,19.47,24.86,14.82,0.69,1.71,73.52,2015,7,0,1,0,0,0
2015-07-28,19.57,24.46,14.59,4.94,1.68,74.46,2015,7,0,0,0,0,0
2015-07-29,18.98,22.96,15.68,7.34,1.7,77.14,2015,7,0,0,0,0,0
2015-07-30,18.83,22.44,16.04,2.99,1.68,80.83,2015,7,0,0,0,0,0
2015-07-31,18.64,22.88,15.47,6.58,1.66,80.99,2015,7,0,0,0,0,0
2015-08-01,19.84,25.12,14.8,1.58,1.65,73.63,2015,8,0,0,0,0,0
2015-08-02,18.72,22.94,15.87,3.07,1.9,78.42,2015,8,0,0,0,0,0
2015-08-03,20.18,25.49,15.53,0.86,2.52,71.28,2015,8,0,1,0,0,0
2015-08-04,20.14,25.62,15.15,1.51,2.69,71.28,2015,8,0,0,0,0,0
2015-08-05,18.84,23.13,15.1,0.98,2.54,72.96,2015,8,0,1,0,0,0
2015-08-06,19.39,24.22,14.7,2.53,1.68,69.49,2015,8,0,0,0,0,0
2015-08-07,19.88,24.5,15.74,1.61,1.9,72.96,2015,8,0,0,0,0,0
2015-08-08,19.33,23.59,15.67,1.39,2.75,73.37,2015,8,0,0,0,0,0
2015-08-09,18.76,22.41,15.28,0.33,1.97,74.82,2015,8,0,1,0,0,0
2015-08-10,19.78,24.33,15.99,0.38,1.54,74.0,2015,8,0,1,0,0,0
2015-08-11,19.44,24.49,15.23,0.12,2.06,72.74,2015,8,0,1,0,0,0
2015-08-12,20.41,26.06,14.16,0.04,2.49,66.95,2015,8,0,1,0,0,0
2015-08-13,20.39,25.1,15.55,0.24,2.37,67.46,2015,8,0,1,0,0,0
2015-08-14,20.55,25.43,15.71,0.47,2.31,68.12,2015,8,0,1,0,0,0
2015-08-15,20.91,26.24,15.39,0.15,1.89,65.18,2015,8,0,1,0,0,1
2015-08-16,20.18,26.95,14.02,0.05,3.29,58.46,2015,8,0,1,0,0,1
2015-08-17,20.22,27.39,12.72,0.19,3.18,59.53,2015,8,0,1,0,0,1
2015-08-18,19.82,24.71,14.18,1.29,1.77,68.55,2015,8,0,0,0,0,0
2015-08-19,20.28,25.04,16.0,4.78,1.52,72.94,2015,8,0,0,0,0,0
2015-08-20,20.55,25.35,16.63,7.38,1.51,73.83,2015,8,0,0,0,0,0
2015-08-21,20.76,26.57,16.55,10.36,2.91,67.94,2015,8,0,0,0,0,0
2015-08-22,20.26,26.39,13.69,2.64,2.75,62.85,2015,8,0,0,0,0,0
2015-08-23,20.04,27.41,13.52,0.18,2.58,58.16,2015,8,0,1,0,0,0
2015-08-24,19.03,25.77,11.65,0.59,2.24,62.22,2015,8,0,1,0,0,0
2015-08-25,20.07,25.41,14.25,0.41,2.04,64.86,2015,8,0,1,0,0,0
2015-08-26,20.6,26.28,14.61,0.41,2.72,59.36,2015,8,0,1,0,0,0
